name,parent,href,n_sub
Encryption Key Management Software,Data Security Software,https://www.g2.com/categories/encryption-key-management,0
Mobile Data Security Software,Data Security Software,https://www.g2.com/categories/mobile-data-security,0
Secrets Management Tools,Data Security Software,https://www.g2.com/categories/secrets-management-tools,0
DevSecOps Software,Security Software,https://www.g2.com/categories/devsecops,11
Static Code Analysis Tools,DevSecOps Software,https://www.g2.com/categories/static-code-analysis,0
Container Security Software,DevSecOps Software,https://www.g2.com/categories/container-security,0
Dynamic Application Security Testing (DAST) Software,DevSecOps Software,https://www.g2.com/categories/dynamic-application-security-testing-dast,0
Interactive Application Security Testing (IAST) Software,DevSecOps Software,https://www.g2.com/categories/interactive-application-security-testing-iast,0
Log Analysis Software,DevSecOps Software,https://www.g2.com/categories/log-analysis,0
Penetration Testing Software,DevSecOps Software,https://www.g2.com/categories/penetration-testing,0
Secure Code Review Software,DevSecOps Software,https://www.g2.com/categories/secure-code-review,0
Software Composition Analysis Tools,DevSecOps Software,https://www.g2.com/categories/software-composition-analysis,0
Static Application Security Testing (SAST) Software,DevSecOps Software,https://www.g2.com/categories/static-application-security-testing-sast,0
Vulnerability Scanner Software,DevSecOps Software,https://www.g2.com/categories/vulnerability-scanner,0
Web Application Firewalls (WAF),DevSecOps Software,https://www.g2.com/categories/web-application-firewall-waf,0
Email Security Software,Security Software,https://www.g2.com/categories/email-security,5
Secure Email Gateway Software,Email Security Software,https://www.g2.com/categories/secure-email-gateway,0
Cloud Email Security Solutions,Email Security Software,https://www.g2.com/categories/cloud-email-security,0
Email Anti-spam Software,Email Security Software,https://www.g2.com/categories/email-anti-spam,0
Email Encryption Software,Email Security Software,https://www.g2.com/categories/email-encryption,0
Intelligent Email Protection Software,Email Security Software,https://www.g2.com/categories/intelligent-email-protection,0
Endpoint Protection Software,Security Software,https://www.g2.com/categories/endpoint-protection,5
Antivirus Software,Endpoint Protection Software,https://www.g2.com/categories/antivirus,0
Endpoint Detection &amp; Response (EDR) Software,Endpoint Protection Software,https://www.g2.com/categories/endpoint-detection-response-edr,0
Endpoint Management Software,Endpoint Protection Software,https://www.g2.com/categories/endpoint-management,0
Endpoint Protection Platforms Software,Endpoint Protection Software,https://www.g2.com/categories/endpoint-protection-platforms,0
Endpoint Protection Suites,Endpoint Protection Software,https://www.g2.com/categories/endpoint-protection-suites,0
Identity Management Software,Security Software,https://www.g2.com/categories/identity-management,14
Multi-Factor Authentication (MFA) Software,Identity Management Software,https://www.g2.com/categories/multi-factor-authentication-mfa,0
Biometric Authentication Software,Identity Management Software,https://www.g2.com/categories/biometric-authentication,0
Cloud Directory Services,Identity Management Software,https://www.g2.com/categories/cloud-directory-services,0
Customer Identity and Access Management (CIAM) Software,Identity Management Software,https://www.g2.com/categories/customer-identity-and-access-management-ciam,0
Decentralized Identity Solutions,Identity Management Software,https://www.g2.com/categories/decentralized-identity,0
Identity and Access Management (IAM) Software,Identity Management Software,https://www.g2.com/categories/identity-and-access-management-iam,0
Passwordless Authentication Software,Identity Management Software,https://www.g2.com/categories/passwordless-authentication,0
Password Manager Software,Identity Management Software,https://www.g2.com/categories/password-manager,0
Password Policy Enforcement Software,Identity Management Software,https://www.g2.com/categories/password-policy-enforcement,0
Privileged Access Management (PAM) Software,Identity Management Software,https://www.g2.com/categories/privileged-access-management-pam,0
Risk-Based Authentication Software,Identity Management Software,https://www.g2.com/categories/risk-based-authentication-rba,0
Self-Service Password Reset (SSPR) Software,Identity Management Software,https://www.g2.com/categories/self-service-password-reset-sspr,0
Single Sign-On (SSO) Software,Identity Management Software,https://www.g2.com/categories/single-sign-on-sso,0
User Provisioning and Governance Tools,Identity Management Software,https://www.g2.com/categories/user-provisioning-and-governance-tools,0
Network Security Software,Security Software,https://www.g2.com/categories/network-security,13
DNS Security Software,Network Security Software,https://www.g2.com/categories/dns-security,0
Firewall Software,Network Security Software,https://www.g2.com/categories/firewall-software,0
Intrusion Detection and Prevention Systems (IDPS),Network Security Software,https://www.g2.com/categories/intrusion-detection-and-prevention-systems-idps,0
Microsegmentation Software,Network Security Software,https://www.g2.com/categories/microsegmentation,0
Network Access Control Software,Network Security Software,https://www.g2.com/categories/network-access-control-nac,0
Network Detection and Response (NDR) Software,Network Security Software,https://www.g2.com/categories/network-detection-and-response-ndr,0
Network Sandboxing Software,Network Security Software,https://www.g2.com/categories/network-sandboxing,0
Network Security Policy Management (NSPM) Software,Network Security Software,https://www.g2.com/categories/network-security-policy-management-nspm,0
Network Traffic Analysis (NTA) Software,Network Security Software,https://www.g2.com/categories/network-traffic-analysis-nta,0
Software-Defined Perimeter (SDP) Software,Network Security Software,https://www.g2.com/categories/software-defined-perimeter-sdp,0
Unified Threat Management Software,Network Security Software,https://www.g2.com/categories/unified-threat-management-utm,0
Virtual Private Network (VPN) Software,Network Security Software,https://www.g2.com/categories/virtual-private-network-vpn,0
Zero Trust Networking Software,Network Security Software,https://www.g2.com/categories/zero-trust-networking,0
Other IT Security Software,Security Software,https://www.g2.com/categories/other-it-security,0
Risk Assessment Software,Security Software,https://www.g2.com/categories/risk-assessment,5
 Disinformation Detection Tools,Risk Assessment Software,https://www.g2.com/categories/disinformation-detection-tools,0
Employee Identity Theft Protection Software,Risk Assessment Software,https://www.g2.com/categories/employee-identity-theft-protection,0
IT Risk Management Software,Risk Assessment Software,https://www.g2.com/categories/it-risk-management,0
Security Risk Analysis Software,Risk Assessment Software,https://www.g2.com/categories/security-risk-analysis,0
Vendor Security and Privacy Assessment Software,Risk Assessment Software,https://www.g2.com/categories/vendor-security-and-privacy-assessment,0
User Threat Prevention Software,Security Software,https://www.g2.com/categories/user-threat-prevention,3
Identity Threat Detection and Response (ITDR)  Software,User Threat Prevention Software,https://www.g2.com/categories/identity-threat-detection-and-response-itdr,0
Insider Threat Management (ITM) Software,User Threat Prevention Software,https://www.g2.com/categories/insider-threat-management-itm,0
User and Entity Behavior Analytics (UEBA) Software,User Threat Prevention Software,https://www.g2.com/categories/user-and-entity-behavior-analytics-ueba,0
Vulnerability Management Software,Security Software,https://www.g2.com/categories/vulnerability-management,5
 Attack Surface Management Software,Vulnerability Management Software,https://www.g2.com/categories/attack-surface-management,0
Patch Management Software,Vulnerability Management Software,https://www.g2.com/categories/patch-management,0
Risk-Based Vulnerability Management Software,Vulnerability Management Software,https://www.g2.com/categories/risk-based-vulnerability-management,0
Secure Code Training Software,Vulnerability Management Software,https://www.g2.com/categories/secure-code-training,0
Security Awareness Training Software,Vulnerability Management Software,https://www.g2.com/categories/security-awareness-training,0
Web Security Software,Security Software,https://www.g2.com/categories/web-security,7
Secure Web Gateways,Web Security Software,https://www.g2.com/categories/secure-web-gateways,0
Bot Detection and Mitigation Software,Web Security Software,https://www.g2.com/categories/bot-detection-and-mitigation,0
Browser Isolation Software,Web Security Software,https://www.g2.com/categories/browser-isolation,0
Dark Web Monitoring Tools,Web Security Software,https://www.g2.com/categories/dark-web-monitoring,0
DDoS Protection Software,Web Security Software,https://www.g2.com/categories/ddos-protection,0
Fraud Detection Software,Web Security Software,https://www.g2.com/categories/fraud-detection,0
Website Security Software,Web Security Software,https://www.g2.com/categories/website-security,0
Application Security Services Providers,Security and Privacy Services Providers,https://www.g2.com/categories/application-security-services,0
Cybersecurity Consulting Providers,Security and Privacy Services Providers,https://www.g2.com/categories/cybersecurity-consulting,0
Data Privacy Services Providers,Security and Privacy Services Providers,https://www.g2.com/categories/data-privacy-services,0
Data Security Services Providers,Security and Privacy Services Providers,https://www.g2.com/categories/data-security-services,0
Email Security Services Providers,Security and Privacy Services Providers,https://www.g2.com/categories/email-security-services,0
Endpoint Security Services Providers,Security and Privacy Services Providers,https://www.g2.com/categories/endpoint-security-services,0
